unicode,Cust_IMID,cust_id
30023147,15933,8352
30023149,12477,6538
30023151,12477,6538
30023152,12477,6538
30023155,12477,6538
30023163,12477,6538
30023184,12477,6538
30023188,36079,31792
30023188,36079,31792
30023247,17951,9899
30023256,17951,9899
30023260,17951,9899
30023261,17951,9899
30023268,12477,6538
30023281,18679,10439
30023286,18423,10357
30023288,18423,10357
30023291,14842,10320
30023293,18423,10357
30023311,16537,8717
30023328,17951,9899
30023342,30086,25193
30023357,12334,6522
30023362,16738,8869
30023379,11335,9136
30023387,16537,8717
30023394,11335,9136
30023400,10699,5678
30023405,11335,9136
30023406,10699,5678
30023413,18591,10359
30023428,10699,5678
30023437,10699,5678
30023438,28960,29312
30023444,28960,29312
30023450,28960,29312
30023452,21660,18823
30023457,12477,6538
30023462,12477,6538
30023466,12477,6538
30023468,12477,6538
30023475,12477,6538
30023478,17951,9899
30023480,12477,6538
30023486,10699,5678
30023489,12477,6538
30023490,12477,6538
30023500,18239,10119
30023501,11335,9136
30023523,11212,5952
30023524,11212,5952
30023527,28960,29312
30023532,18462,10415
30023552,18462,10415
30023558,4051,3529
30023570,11335,9136
30023581,18462,10415
30023583,34880,29669
30023593,791,61
30023598,11877,10452
30023604,11212,5952
30023608,34684,29532
30023609,18440,10287
30023625,35410,30519
30023646,18227,10192
30023684,7208,4083
30023696,16537,8717
30023699,17476,10523
30023700,13412,7064
30023709,13681,10440
30023712,14156,7246
30023723,15406,10899
30023725,13681,10440
30023732,18634,10400
30023746,13243,6939
30023751,13681,10440
30023762,11877,10452
30023786,13681,10440
30023791,27712,21048
30023800,14842,10320
30023801,13243,6939
30023819,17951,9899
30023820,18671,10444
30023846,11212,5952
30023865,14842,10320
30023887,18680,10441
30023921,18679,10439
30023959,13681,10440
30024004,11877,10452
30024053,13195,7488
30024094,16537,8717
30024112,14347,10297
30024114,18247,10216
30024120,13846,8645
30024126,18392,10229
30024128,18814,10798
30024130,14156,7246
30024149,14347,10297
30024150,14984,8189
30024156,16094,10721
30024171,14347,10297
30024201,12477,6538
30024212,13488,8160
30024215,13333,6912
30024227,34133,28968
30024228,16537,8717
30024237,16293,9641
30024239,12477,6538
30024240,12517,6516
30024242,12477,6538
30024251,18719,10521
30024252,18719,10521
30024256,24210,17789
30024258,16293,9641
30024271,14984,8189
30024280,18642,10581
30024291,19096,10920
30024304,13333,6912
30024307,13333,6912
30024309,11880,6189
30024312,13333,6912
30024316,15116,8004
30024322,18392,10229
30024331,15843,10881
30024338,15843,10881
30024344,11335,9136
30024348,32690,26939
30024353,26280,19132
30024353,26280,19132
30024356,15843,10881
30024360,14247,9710
30024366,13333,6912
30024368,11335,9136
30024369,11437,6112
30024370,11335,9136
30024370,11335,9136
30024391,18814,10798
30024405,13333,6912
30024425,13846,8645
30024430,18810,10661
30024449,14984,8189
30024452,12477,6538
30024457,12477,6538
30024468,14984,8189
30024481,14156,7246
30024494,15843,10881
30024497,11332,10817
30024502,18462,10415
30024506,13333,6912
30024509,11335,9136
30024530,16293,9641
30024531,16293,9641
30024544,18671,10444
30024546,18719,10521
30024546,18719,10521
30024551,16293,9641
30024560,18814,10798
30024607,12333,6675
30024613,22103,14404
30024620,18719,10521
30024653,13638,7992
30024669,13333,6912
30024721,27712,21048
30024733,18719,10521
30024734,31467,25369
30024743,18918,10747
30024767,15116,8004
30024773,13333,6912
30024779,17532,10266
30024788,13333,6912
30024792,15843,10881
30024814,18810,10661
30024816,16550,8867
30024829,30806,24528
30024830,15843,10881
30024841,18392,10229
30024842,15843,10881
30024842,15843,10881
30024847,18392,10229
30024858,19230,11136
30024858,19230,11136
30024859,7200,4036
30024860,34427,29266
30024861,19413,11274
30024866,18515,11037
30024882,19230,11136
30024882,19230,11136
30024885,14984,8189
30024891,13488,8160
30024907,14347,10297
30024911,18817,10726
30024930,15933,8352
30024964,15933,8352
30025009,12477,6538
30025034,11695,6109
30025038,16537,8717
30025043,15843,10881
30025049,12430,6639
30025059,11607,7500
30025076,17532,10266
30025078,16537,8717
30025089,17806,10810
30025097,18817,10726
30025103,17288,9316
30025110,12841,6684
30025138,15933,8352
30025139,17806,10810
30025147,16440,8613
30025153,17806,10810
30025164,12477,6538
30025175,15933,8352
30025222,19326,11426
30025224,11437,6112
30025243,25944,18791
30025255,19217,11051
30025262,16130,9676
30025263,19177,10999
30025268,17532,10266
30025281,14424,7526
30025284,18977,11056
30025287,11351,6009
30025293,18515,11037
30025296,15898,11007
30025303,18515,11037
30025305,18704,10569
30025310,13846,8645
30025312,12090,11082
30025313,15898,11007
30025314,19211,11068
30025314,19211,11068
30025315,15898,11007
30025316,13846,8645
30025326,15898,11007
30025348,12477,6538
30025355,12092,6319
30025358,11946,6221
30025430,18704,10569
30025433,18704,10569
30025439,19203,11041
30025440,18977,11056
30025445,18704,10569
30025454,16597,11574
30025454,16597,11574
30025463,17509,9383
30025465,18704,10569
30025470,17532,10266
30025474,17532,10266
30025483,17532,10266
30025484,19177,10999
30025492,14984,8189
30025494,17660,9549
30025497,18515,11037
30025502,18515,11037
30025505,19413,11274
30025519,18515,11037
30025526,11946,6221
30025531,12333,6675
30025536,15898,11007
30025550,18591,10359
30025563,17532,10266
30025566,18704,10569
30025623,18704,10569
30025631,18704,10569
30025632,18551,10326
30025632,18551,10326
30025638,18704,10569
30025643,18704,10569
30025645,16738,8869
30025647,15898,11007
30025652,16550,8867
30025652,16550,8867
30025654,19201,11040
30025667,25513,18301
30025704,12333,6675
30025723,16578,8815
30025728,18977,11056
30025731,15815,10819
30025737,24210,17789
30025737,24210,17789
30025743,13459,9741
30025748,19217,11051
30025750,14984,8189
30025753,13459,9741
30025757,17778,9730
30025785,19217,11051
30025792,19217,11051
30025795,17778,9730
30025797,15815,10819
30025799,14984,8189
30025801,11946,6221
30025806,19217,11051
30025810,11946,6221
30025811,19217,11051
30025815,13459,9741
30025820,19217,11051
30025823,16681,11048
30025825,17532,10266
30025827,15815,10819
30025833,18462,10415
30025845,18423,10357
30025857,19217,11051
30025874,19217,11051
30025880,17200,11446
30025880,17200,11446
30025883,18423,10357
30025894,18423,10357
30025899,18423,10357
30025908,16112,9691
30025931,11946,6221
30025934,19230,11136
30025937,31740,25571
30025954,14984,8189
30025991,18704,10569
30026006,17660,9549
30026011,13488,8160
30026040,19201,11040
30026047,18704,10569
30026049,19280,11122
30026057,13846,8645
30026061,11607,7500
30026074,18704,10569
30026076,18487,10546
30026084,19435,11285
30026137,20638,12607
30026145,14984,8189
30026168,20976,13948
30026173,13333,6912
30026184,30497,24654
30026188,17307,9289
30026190,11946,6221
30026195,22176,14465
30026203,18814,10798
30026215,26706,19816
30026242,11335,9136
30026249,18227,10192
30026256,17303,9263
30026260,20863,30222
30026261,19201,11040
30026268,13498,9774
30026271,15406,10899
30026278,17793,11939
30026282,13846,8645
30026291,11946,6221
30026293,20088,11921
30026324,20088,11921
30026334,20088,11921
30026344,17758,9624
30026355,35258,30297
30026361,13846,8645
30026371,18392,10229
30026376,19230,11136
30026376,19230,11136
30026384,14984,8189
30026389,19096,10920
30026396,19549,11640
30026400,19203,11041
30026432,19413,11274
30026438,11332,10817
30026439,11607,7500
30026440,18515,11037
30026443,17846,9737
30026446,33603,28299
30026465,17532,10266
30026467,23967,18328
30026499,18015,11162
30026514,24302,17089
30026521,19781,11669
30026536,19275,11113
30026542,21012,14508
30026598,24314,17098
30026607,13846,8645
30026618,35648,30872
30026622,12050,6427
30026623,26566,19631
30026637,30746,25245
30026642,32517,27119
30026650,32517,27119
30026652,19342,11260
30026690,11692,7040
